index,day_deliver_coupon_num,coupon_discount,day_order_num,day_average_order_fee,step,date
836,0,0.95,0,0,44,2021/5/2
836,0,0.95,0,0,45,2021/5/3
836,0,0.95,0,0,46,2021/5/4
836,0,0.95,0,0,47,2021/5/5
836,0,0.95,0,0,48,2021/5/6
836,0,0.95,0,0,49,2021/5/7
836,0,0.95,0,0,50,2021/5/8
836,0,0.95,0,0,51,2021/5/9
836,2,0.75,1,26.14858057,52,2021/5/10
836,0,0.95,0,0,53,2021/5/11
836,0,0.95,0,0,54,2021/5/12
836,0,0.95,0,0,55,2021/5/13
836,0,0.95,0,0,56,2021/5/14
836,0,0.95,0,0,57,2021/5/15
836,0,0.95,0,0,58,2021/5/16
836,0,0.95,0,0,59,2021/5/17
837,0,0.6,0,0,0,2021/3/19
837,3,0.95,0,0,1,2021/3/20
837,0,0.6,0,0,2,2021/3/21
837,2,0.95,0,0,3,2021/3/22
837,0,0.6,0,0,4,2021/3/23
837,0,0.6,0,0,5,2021/3/24
837,0,0.6,0,0,6,2021/3/25
837,0,0.6,0,0,7,2021/3/26
837,2,0.65,2,2.169159889,8,2021/3/27
837,0,0.6,0,0,9,2021/3/28
837,0,0.6,0,0,10,2021/3/29
837,2,0.65,2,3.525541782,11,2021/3/30
837,0,0.6,0,0,12,2021/3/31
837,0,0.6,0,0,13,2021/4/1
837,0,0.6,0,0,14,2021/4/2
837,0,0.6,0,0,15,2021/4/3
837,0,0.95,0,0,16,2021/4/4
837,0,0.95,0,0,17,2021/4/5
837,0,0.95,0,0,18,2021/4/6
837,2,0.6,1,4.310877085,19,2021/4/7
837,0,0.95,0,0,20,2021/4/8
837,2,0.9,0,0,21,2021/4/9
837,0,0.95,0,0,22,2021/4/10
837,0,0.95,0,0,23,2021/4/11
837,0,0.95,0,0,24,2021/4/12
837,0,0.95,0,0,25,2021/4/13
837,0,0.95,0,0,26,2021/4/14
837,0,0.95,0,0,27,2021/4/15
837,0,0.95,0,0,28,2021/4/16
837,0,0.95,0,0,29,2021/4/17
837,0,0.95,0,0,30,2021/4/18
837,0,0.95,0,0,31,2021/4/19
837,0,0.95,0,0,32,2021/4/20
837,2,0.9,0,0,33,2021/4/21
837,0,0.95,0,0,34,2021/4/22
837,0,0.95,0,0,35,2021/4/23
837,2,0.9,0,0,36,2021/4/24
837,0,0.95,0,0,37,2021/4/25
837,0,0.95,0,0,38,2021/4/26
837,0,0.95,0,0,39,2021/4/27
837,0,0.95,0,0,40,2021/4/28
837,2,0.9,0,0,41,2021/4/29
837,2,0.9,0,0,42,2021/4/30
837,2,0.9,0,0,43,2021/5/1
837,0,0.95,0,0,44,2021/5/2
837,0,0.95,0,0,45,2021/5/3
837,0,0.95,0,0,46,2021/5/4
837,0,0.95,0,0,47,2021/5/5
837,0,0.95,0,0,48,2021/5/6
837,0,0.95,0,0,49,2021/5/7
837,0,0.95,0,0,50,2021/5/8
837,0,0.95,0,0,51,2021/5/9
837,0,0.95,0,0,52,2021/5/10
837,2,0.9,0,0,53,2021/5/11
837,0,0.95,0,0,54,2021/5/12
837,0,0.95,0,0,55,2021/5/13
837,2,0.9,0,0,56,2021/5/14
837,0,0.95,0,0,57,2021/5/15
837,0,0.95,0,0,58,2021/5/16
837,0,0.95,0,0,59,2021/5/17
838,0,0.6,0,0,0,2021/3/19
838,2,0.7,1,14.85868454,1,2021/3/20
838,0,0.6,0,0,2,2021/3/21
838,2,0.8,1,14.52410838,3,2021/3/22
838,0,0.6,0,0,4,2021/3/23
838,0,0.6,0,0,5,2021/3/24
838,0,0.6,0,0,6,2021/3/25
838,0,0.6,0,0,7,2021/3/26
838,2,0.65,1,14.75387251,8,2021/3/27
838,0,0.6,0,0,9,2021/3/28
838,0,0.6,0,0,10,2021/3/29
838,2,0.65,2,13.9372784,11,2021/3/30
838,0,0.6,0,0,12,2021/3/31
838,0,0.6,0,0,13,2021/4/1
838,0,0.6,0,0,14,2021/4/2
838,0,0.6,0,0,15,2021/4/3
838,0,0.95,0,0,16,2021/4/4
838,0,0.95,0,0,17,2021/4/5
838,0,0.95,0,0,18,2021/4/6
838,0,0.95,0,0,19,2021/4/7
838,2,0.9,0,0,20,2021/4/8
838,0,0.95,0,0,21,2021/4/9
838,0,0.95,0,0,22,2021/4/10
838,0,0.95,0,0,23,2021/4/11
838,0,0.95,0,0,24,2021/4/12
838,0,0.95,0,0,25,2021/4/13
838,0,0.95,0,0,26,2021/4/14
838,0,0.95,0,0,27,2021/4/15
838,0,0.95,0,0,28,2021/4/16
838,0,0.95,0,0,29,2021/4/17
838,0,0.95,0,0,30,2021/4/18
838,0,0.95,0,0,31,2021/4/19
838,0,0.95,0,0,32,2021/4/20
838,0,0.95,0,0,33,2021/4/21
838,2,0.85,1,13.1326751,34,2021/4/22
838,2,0.85,1,13.80841081,35,2021/4/23
838,0,0.95,0,0,36,2021/4/24
838,0,0.95,0,0,37,2021/4/25
838,0,0.95,0,0,38,2021/4/26
838,0,0.95,0,0,39,2021/4/27
838,0,0.95,0,0,40,2021/4/28
838,2,0.8,1,14.83784566,41,2021/4/29
838,0,0.95,0,0,42,2021/4/30
838,0,0.95,0,0,43,2021/5/1
838,0,0.95,0,0,44,2021/5/2
838,0,0.95,0,0,45,2021/5/3
838,2,0.8,1,15.40647745,46,2021/5/4
838,2,0.8,1,15.11180252,47,2021/5/5
838,0,0.95,0,0,48,2021/5/6
838,0,0.95,0,0,49,2021/5/7
838,0,0.95,0,0,50,2021/5/8
838,2,0.8,1,16.28345241,51,2021/5/9
838,0,0.95,0,0,52,2021/5/10
838,0,0.95,0,0,53,2021/5/11
838,0,0.95,0,0,54,2021/5/12
838,0,0.95,0,0,55,2021/5/13
838,0,0.95,0,0,56,2021/5/14
838,0,0.95,0,0,57,2021/5/15
838,0,0.95,0,0,58,2021/5/16
838,0,0.95,0,0,59,2021/5/17
839,0,0.6,0,0,0,2021/3/19
839,0,0.6,0,0,1,2021/3/20
839,0,0.6,0,0,2,2021/3/21
839,0,0.6,0,0,3,2021/3/22
839,0,0.6,0,0,4,2021/3/23
839,0,0.6,0,0,5,2021/3/24
839,0,0.6,0,0,6,2021/3/25
839,0,0.6,0,0,7,2021/3/26
839,2,0.65,0,0,8,2021/3/27
839,0,0.6,0,0,9,2021/3/28
839,0,0.6,0,0,10,2021/3/29
839,2,0.65,1,0.650287628,11,2021/3/30
839,0,0.6,0,0,12,2021/3/31
839,0,0.6,0,0,13,2021/4/1
839,0,0.6,0,0,14,2021/4/2
839,0,0.6,0,0,15,2021/4/3
839,0,0.95,0,0,16,2021/4/4
839,1,0.7,0,0,17,2021/4/5
839,0,0.95,0,0,18,2021/4/6
839,0,0.95,0,0,19,2021/4/7
839,0,0.95,0,0,20,2021/4/8
839,1,0.6,1,1.093188882,21,2021/4/9
839,0,0.95,0,0,22,2021/4/10
839,0,0.95,0,0,23,2021/4/11
839,0,0.95,0,0,24,2021/4/12
839,0,0.95,0,0,25,2021/4/13
839,0,0.95,0,0,26,2021/4/14
839,1,0.95,0,0,27,2021/4/15
839,1,0.65,0,0,28,2021/4/16
839,0,0.95,0,0,29,2021/4/17
839,0,0.95,0,0,30,2021/4/18
839,0,0.95,0,0,31,2021/4/19
839,0,0.95,0,0,32,2021/4/20
839,0,0.95,0,0,33,2021/4/21
839,0,0.95,0,0,34,2021/4/22
839,0,0.95,0,0,35,2021/4/23
839,0,0.95,0,0,36,2021/4/24
839,0,0.95,0,0,37,2021/4/25
839,0,0.95,0,0,38,2021/4/26
839,0,0.95,0,0,39,2021/4/27
839,0,0.95,0,0,40,2021/4/28
839,0,0.95,0,0,41,2021/4/29
839,0,0.95,0,0,42,2021/4/30
839,0,0.95,0,0,43,2021/5/1
839,0,0.95,0,0,44,2021/5/2
839,0,0.95,0,0,45,2021/5/3
839,0,0.95,0,0,46,2021/5/4
839,0,0.95,0,0,47,2021/5/5
839,1,0.9,0,0,48,2021/5/6
839,0,0.95,0,0,49,2021/5/7
839,0,0.95,0,0,50,2021/5/8
839,0,0.95,0,0,51,2021/5/9
839,0,0.95,0,0,52,2021/5/10
839,0,0.95,0,0,53,2021/5/11
839,0,0.95,0,0,54,2021/5/12
839,0,0.95,0,0,55,2021/5/13
839,0,0.95,0,0,56,2021/5/14
839,0,0.95,0,0,57,2021/5/15
839,0,0.95,0,0,58,2021/5/16
839,0,0.95,0,0,59,2021/5/17
840,0,0.6,0,0,0,2021/3/19
840,1,0.65,1,20.35124624,1,2021/3/20
840,0,0.6,0,0,2,2021/3/21
840,4,0.9,0,0,3,2021/3/22
840,0,0.6,0,0,4,2021/3/23
840,0,0.6,0,0,5,2021/3/24
840,0,0.6,0,0,6,2021/3/25
840,0,0.6,0,0,7,2021/3/26
840,3,0.8,0,0,8,2021/3/27
840,0,0.6,0,0,9,2021/3/28
840,0,0.6,0,0,10,2021/3/29
840,4,0.85,1,22.58055145,11,2021/3/30
840,0,0.6,0,0,12,2021/3/31
840,0,0.6,0,0,13,2021/4/1
840,0,0.6,0,0,14,2021/4/2
840,0,0.6,0,0,15,2021/4/3
840,0,0.95,0,0,16,2021/4/4
840,1,0.9,0,0,17,2021/4/5
840,0,0.95,0,0,18,2021/4/6
840,0,0.95,0,0,19,2021/4/7
840,1,0.7,2,20.98090349,20,2021/4/8
840,0,0.95,0,0,21,2021/4/9
840,0,0.95,0,0,22,2021/4/10
840,0,0.95,0,0,23,2021/4/11
840,2,0.9,0,0,24,2021/4/12
840,0,0.95,0,0,25,2021/4/13
840,0,0.95,0,0,26,2021/4/14
840,2,0.65,1,18.38618003,27,2021/4/15
840,0,0.95,0,0,28,2021/4/16
840,0,0.95,0,0,29,2021/4/17
840,0,0.95,0,0,30,2021/4/18
840,2,0.85,1,19.16680033,31,2021/4/19
840,2,0.85,1,21.84528356,32,2021/4/20
840,0,0.95,0,0,33,2021/4/21
840,0,0.95,0,0,34,2021/4/22
840,0,0.95,0,0,35,2021/4/23
840,0,0.95,0,0,36,2021/4/24
840,0,0.95,0,0,37,2021/4/25
840,0,0.95,0,0,38,2021/4/26
840,0,0.95,0,0,39,2021/4/27
840,0,0.95,0,0,40,2021/4/28
840,0,0.95,0,0,41,2021/4/29
840,0,0.95,0,0,42,2021/4/30
840,2,0.85,1,21.80004686,43,2021/5/1
840,0,0.95,0,0,44,2021/5/2
840,0,0.95,0,0,45,2021/5/3
840,0,0.95,0,0,46,2021/5/4
840,0,0.95,0,0,47,2021/5/5
840,0,0.95,0,0,48,2021/5/6
840,0,0.95,0,0,49,2021/5/7
840,0,0.95,0,0,50,2021/5/8
840,0,0.95,0,0,51,2021/5/9
840,0,0.95,0,0,52,2021/5/10
840,0,0.95,0,0,53,2021/5/11
840,0,0.95,0,0,54,2021/5/12
840,0,0.95,0,0,55,2021/5/13
840,2,0.85,1,20.80053228,56,2021/5/14
840,0,0.95,0,0,57,2021/5/15
840,0,0.95,0,0,58,2021/5/16
840,0,0.95,0,0,59,2021/5/17
841,0,0.6,0,0,0,2021/3/19
841,3,0.75,0,0,1,2021/3/20
841,0,0.6,0,0,2,2021/3/21
841,4,0.75,0,0,3,2021/3/22
841,0,0.6,0,0,4,2021/3/23
841,0,0.6,0,0,5,2021/3/24
841,0,0.6,0,0,6,2021/3/25
841,0,0.6,0,0,7,2021/3/26
841,3,0.75,0,0,8,2021/3/27
841,0,0.6,0,0,9,2021/3/28
841,0,0.6,0,0,10,2021/3/29
841,4,0.75,0,0,11,2021/3/30
841,0,0.6,0,0,12,2021/3/31
841,0,0.6,0,0,13,2021/4/1
841,0,0.6,0,0,14,2021/4/2
841,0,0.6,0,0,15,2021/4/3
841,0,0.95,0,0,16,2021/4/4
841,0,0.95,0,0,17,2021/4/5
841,0,0.95,0,0,18,2021/4/6
841,0,0.95,0,0,19,2021/4/7
841,0,0.65,0,0,20,2021/4/8
841,0,0.95,0,0,21,2021/4/9
841,0,0.95,0,0,22,2021/4/10
841,0,0.95,0,0,23,2021/4/11
841,0,0.9,0,0,24,2021/4/12
841,0,0.85,0,0,25,2021/4/13
841,0,0.8,0,0,26,2021/4/14
841,0,0.95,0,0,27,2021/4/15
841,0,0.95,0,0,28,2021/4/16
841,0,0.95,0,0,29,2021/4/17
841,0,0.95,0,0,30,2021/4/18
841,0,0.9,0,0,31,2021/4/19
841,0,0.95,0,0,32,2021/4/20
841,0,0.95,0,0,33,2021/4/21
841,0,0.95,0,0,34,2021/4/22
841,0,0.95,0,0,35,2021/4/23
841,0,0.95,0,0,36,2021/4/24
841,0,0.95,0,0,37,2021/4/25
841,0,0.95,0,0,38,2021/4/26
841,0,0.95,0,0,39,2021/4/27
841,0,0.95,0,0,40,2021/4/28
841,0,0.95,0,0,41,2021/4/29
841,0,0.95,0,0,42,2021/4/30
841,0,0.95,0,0,43,2021/5/1
841,0,0.95,0,0,44,2021/5/2
841,0,0.95,0,0,45,2021/5/3
841,0,0.95,0,0,46,2021/5/4
841,0,0.9,0,0,47,2021/5/5
841,0,0.95,0,0,48,2021/5/6
841,0,0.95,0,0,49,2021/5/7
841,0,0.9,0,0,50,2021/5/8
841,0,0.95,0,0,51,2021/5/9
841,0,0.95,0,0,52,2021/5/10
841,0,0.95,0,0,53,2021/5/11
841,0,0.95,0,0,54,2021/5/12
841,0,0.95,0,0,55,2021/5/13
841,0,0.95,0,0,56,2021/5/14
841,0,0.9,0,0,57,2021/5/15
841,0,0.95,0,0,58,2021/5/16
841,0,0.9,0,0,59,2021/5/17
842,0,0.6,0,0,0,2021/3/19
842,3,0.7,0,0,1,2021/3/20
842,0,0.6,0,0,2,2021/3/21
842,4,0.7,2,0.449892163,3,2021/3/22
842,0,0.6,0,0,4,2021/3/23
842,0,0.6,0,0,5,2021/3/24
842,0,0.6,0,0,6,2021/3/25
842,0,0.6,0,0,7,2021/3/26
842,3,0.7,1,0.882038414,8,2021/3/27
842,0,0.6,0,0,9,2021/3/28
842,0,0.6,0,0,10,2021/3/29
842,4,0.7,1,0.286207765,11,2021/3/30
842,0,0.6,0,0,12,2021/3/31
842,0,0.6,0,0,13,2021/4/1
842,0,0.6,0,0,14,2021/4/2
842,0,0.6,0,0,15,2021/4/3
842,0,0.95,0,0,16,2021/4/4
842,2,0.75,0,0,17,2021/4/5
842,0,0.95,0,0,18,2021/4/6
842,2,0.65,1,1.675611109,19,2021/4/7
842,2,0.7,1,1.261904567,20,2021/4/8
842,0,0.95,0,0,21,2021/4/9
842,0,0.95,0,0,22,2021/4/10
842,0,0.95,0,0,23,2021/4/11
842,0,0.95,0,0,24,2021/4/12
842,2,0.95,0,0,25,2021/4/13
842,0,0.95,0,0,26,2021/4/14
842,0,0.95,0,0,27,2021/4/15
842,0,0.95,0,0,28,2021/4/16
842,0,0.95,0,0,29,2021/4/17
842,0,0.95,0,0,30,2021/4/18
842,2,0.9,0,0,31,2021/4/19
842,0,0.95,0,0,32,2021/4/20
842,0,0.95,0,0,33,2021/4/21
842,0,0.95,0,0,34,2021/4/22
842,0,0.95,0,0,35,2021/4/23
842,0,0.95,0,0,36,2021/4/24
842,0,0.95,0,0,37,2021/4/25
842,0,0.95,0,0,38,2021/4/26
842,0,0.95,0,0,39,2021/4/27
842,0,0.95,0,0,40,2021/4/28
842,2,0.9,0,0,41,2021/4/29
842,0,0.95,0,0,42,2021/4/30
842,0,0.95,0,0,43,2021/5/1
842,0,0.95,0,0,44,2021/5/2
842,0,0.95,0,0,45,2021/5/3
842,0,0.95,0,0,46,2021/5/4
842,0,0.95,0,0,47,2021/5/5
842,0,0.95,0,0,48,2021/5/6
842,0,0.95,0,0,49,2021/5/7
842,0,0.95,0,0,50,2021/5/8
842,0,0.95,0,0,51,2021/5/9
842,0,0.95,0,0,52,2021/5/10
842,2,0.9,0,0,53,2021/5/11
842,0,0.95,0,0,54,2021/5/12
842,0,0.95,0,0,55,2021/5/13
842,0,0.95,0,0,56,2021/5/14
842,0,0.95,0,0,57,2021/5/15
842,0,0.95,0,0,58,2021/5/16
842,0,0.95,0,0,59,2021/5/17
843,0,0.6,0,0,0,2021/3/19
843,3,0.7,1,42.91697946,1,2021/3/20
843,0,0.6,0,0,2,2021/3/21
843,4,0.75,1,40.7614971,3,2021/3/22
843,0,0.6,0,0,4,2021/3/23
843,0,0.6,0,0,5,2021/3/24
843,0,0.6,0,0,6,2021/3/25
843,0,0.6,0,0,7,2021/3/26
843,3,0.7,1,41.77169241,8,2021/3/27
843,0,0.6,0,0,9,2021/3/28
843,0,0.6,0,0,10,2021/3/29
843,4,0.75,1,39.90195951,11,2021/3/30
843,0,0.6,0,0,12,2021/3/31
843,0,0.6,0,0,13,2021/4/1
843,0,0.6,0,0,14,2021/4/2
843,0,0.6,0,0,15,2021/4/3
843,1,0.95,0,0,16,2021/4/4
843,1,0.75,2,42.05050613,17,2021/4/5
843,2,0.8,0,0,18,2021/4/6
843,0,0.95,0,0,19,2021/4/7
843,2,0.9,0,0,20,2021/4/8
843,2,0.7,1,43.32963856,21,2021/4/9
843,2,0.85,0,0,22,2021/4/10
843,2,0.8,0,0,23,2021/4/11
843,2,0.65,2,41.06759885,24,2021/4/12
843,0,0.95,0,0,25,2021/4/13
843,0,0.95,0,0,26,2021/4/14
843,2,0.7,1,36.82854933,27,2021/4/15
843,2,0.6,2,32.08760023,28,2021/4/16
843,0,0.95,0,0,29,2021/4/17
843,0,0.95,0,0,30,2021/4/18
843,0,0.95,0,0,31,2021/4/19
843,0,0.95,0,0,32,2021/4/20
843,0,0.95,0,0,33,2021/4/21
843,2,0.6,1,32.79724717,34,2021/4/22
843,0,0.95,0,0,35,2021/4/23
843,0,0.95,0,0,36,2021/4/24
843,0,0.95,0,0,37,2021/4/25
843,0,0.95,0,0,38,2021/4/26
843,0,0.95,0,0,39,2021/4/27
843,0,0.95,0,0,40,2021/4/28
843,2,0.6,1,41.50350486,41,2021/4/29
843,0,0.95,0,0,42,2021/4/30
843,0,0.95,0,0,43,2021/5/1
843,0,0.95,0,0,44,2021/5/2
843,0,0.95,0,0,45,2021/5/3
843,2,0.6,2,32.76757896,46,2021/5/4
843,0,0.95,0,0,47,2021/5/5
843,0,0.95,0,0,48,2021/5/6
843,0,0.95,0,0,49,2021/5/7
843,0,0.95,0,0,50,2021/5/8
843,0,0.95,0,0,51,2021/5/9
843,0,0.95,0,0,52,2021/5/10
843,0,0.95,0,0,53,2021/5/11
843,0,0.95,0,0,54,2021/5/12
843,0,0.95,0,0,55,2021/5/13
843,0,0.95,0,0,56,2021/5/14
843,2,0.6,1,40.96587771,57,2021/5/15
843,0,0.95,0,0,58,2021/5/16
843,2,0.6,2,32.61045218,59,2021/5/17
844,0,0.6,0,0,0,2021/3/19
844,3,0.8,0,0,1,2021/3/20
844,0,0.6,0,0,2,2021/3/21
844,5,0.8,0,0,3,2021/3/22
844,0,0.6,0,0,4,2021/3/23
844,0,0.6,0,0,5,2021/3/24
844,0,0.6,0,0,6,2021/3/25
844,0,0.6,0,0,7,2021/3/26
844,3,0.8,0,0,8,2021/3/27
844,0,0.6,0,0,9,2021/3/28
844,0,0.6,0,0,10,2021/3/29
844,5,0.75,0,0,11,2021/3/30
844,0,0.6,0,0,12,2021/3/31
844,0,0.6,0,0,13,2021/4/1
844,0,0.6,0,0,14,2021/4/2
844,0,0.6,0,0,15,2021/4/3
844,0,0.95,0,0,16,2021/4/4
844,0,0.95,0,0,17,2021/4/5
844,0,0.8,0,0,18,2021/4/6
844,0,0.6,0,0,19,2021/4/7
844,0,0.95,0,0,20,2021/4/8
844,0,0.7,0,0,21,2021/4/9
844,0,0.95,0,0,22,2021/4/10
844,0,0.95,0,0,23,2021/4/11
844,0,0.95,0,0,24,2021/4/12
844,0,0.8,0,0,25,2021/4/13
844,0,0.95,0,0,26,2021/4/14
844,0,0.95,0,0,27,2021/4/15
844,0,0.95,0,0,28,2021/4/16
844,0,0.95,0,0,29,2021/4/17
844,0,0.95,0,0,30,2021/4/18
844,0,0.95,0,0,31,2021/4/19
844,0,0.95,0,0,32,2021/4/20
844,0,0.95,0,0,33,2021/4/21
844,0,0.9,0,0,34,2021/4/22
844,0,0.9,0,0,35,2021/4/23
844,0,0.95,0,0,36,2021/4/24
844,0,0.9,0,0,37,2021/4/25
844,0,0.95,0,0,38,2021/4/26
844,0,0.9,0,0,39,2021/4/27
844,0,0.95,0,0,40,2021/4/28
844,0,0.9,0,0,41,2021/4/29
844,0,0.95,0,0,42,2021/4/30
844,0,0.95,0,0,43,2021/5/1
844,0,0.9,0,0,44,2021/5/2
844,0,0.9,0,0,45,2021/5/3
844,0,0.95,0,0,46,2021/5/4
844,0,0.95,0,0,47,2021/5/5
844,0,0.95,0,0,48,2021/5/6
844,0,0.9,0,0,49,2021/5/7
844,0,0.95,0,0,50,2021/5/8
844,0,0.95,0,0,51,2021/5/9
844,0,0.9,0,0,52,2021/5/10
844,0,0.95,0,0,53,2021/5/11
844,0,0.95,0,0,54,2021/5/12
844,0,0.9,0,0,55,2021/5/13
844,0,0.95,0,0,56,2021/5/14
844,0,0.95,0,0,57,2021/5/15
844,0,0.95,0,0,58,2021/5/16
844,0,0.95,0,0,59,2021/5/17
845,0,0.6,0,0,0,2021/3/19
845,2,0.65,2,24.6888485,1,2021/3/20
845,0,0.6,0,0,2,2021/3/21
845,2,0.65,1,27.46352959,3,2021/3/22
845,0,0.6,0,0,4,2021/3/23
845,0,0.6,0,0,5,2021/3/24
845,0,0.6,0,0,6,2021/3/25
845,0,0.6,1,27.88581347,7,2021/3/26
845,2,0.65,2,26.43448661,8,2021/3/27
845,0,0.6,0,0,9,2021/3/28
845,0,0.6,0,0,10,2021/3/29
845,2,0.65,1,26.77158665,11,2021/3/30
845,0,0.6,1,24.4661361,12,2021/3/31
845,0,0.6,0,0,13,2021/4/1
845,0,0.6,1,24.33755994,14,2021/4/2
845,0,0.6,1,24.63269979,15,2021/4/3
845,0,0.95,1,24.14284945,16,2021/4/4
845,0,0.95,0,0,17,2021/4/5
845,2,0.65,2,24.07607734,18,2021/4/6
845,0,0.95,1,24.09876287,19,2021/4/7
845,0,0.95,1,23.98144007,20,2021/4/8
845,0,0.95,1,23.80162925,21,2021/4/9
845,0,0.95,1,23.20195138,22,2021/4/10
845,0,0.95,0,0,23,2021/4/11
845,0,0.95,1,23.49474281,24,2021/4/12
845,0,0.95,0,0,25,2021/4/13
845,0,0.95,1,23.15469831,26,2021/4/14
845,0,0.95,1,23.59494269,27,2021/4/15
845,2,0.85,2,23.11432958,28,2021/4/16
845,0,0.95,1,22.88556844,29,2021/4/17
845,0,0.95,0,0,30,2021/4/18
845,0,0.95,2,22.84593731,31,2021/4/19
845,0,0.95,0,0,32,2021/4/20
845,0,0.95,1,23.39886725,33,2021/4/21
845,0,0.95,0,0,34,2021/4/22
845,0,0.95,2,23.16540182,35,2021/4/23
845,0,0.95,1,22.70677835,36,2021/4/24
845,0,0.95,1,23.06575477,37,2021/4/25
845,2,0.6,3,22.61486053,38,2021/4/26
845,0,0.95,0,0,39,2021/4/27
845,0,0.95,1,23.04344922,40,2021/4/28
845,0,0.95,1,22.99381942,41,2021/4/29
845,0,0.95,0,0,42,2021/4/30
845,0,0.95,0,0,43,2021/5/1
845,0,0.95,0,0,44,2021/5/2
845,0,0.95,0,0,45,2021/5/3
845,2,0.6,2,22.4772051,46,2021/5/4
845,0,0.95,1,22.77889848,47,2021/5/5
845,0,0.95,0,0,48,2021/5/6
845,0,0.95,2,23.00962508,49,2021/5/7
845,0,0.95,1,23.02139252,50,2021/5/8
845,0,0.95,0,0,51,2021/5/9
845,0,0.95,1,22.45111167,52,2021/5/10
845,0,0.95,1,22.67466635,53,2021/5/11
845,2,0.6,2,22.91654795,54,2021/5/12
845,0,0.95,0,0,55,2021/5/13
845,0,0.95,1,22.62128592,56,2021/5/14
845,0,0.95,1,23.03918749,57,2021/5/15
845,2,0.6,2,23.02047014,58,2021/5/16
845,0,0.95,0,0,59,2021/5/17
846,0,0.6,0,0,0,2021/3/19
846,2,0.65,1,18.6083293,1,2021/3/20
846,0,0.6,0,0,2,2021/3/21
846,2,0.65,2,20.25258454,3,2021/3/22
846,0,0.6,0,0,4,2021/3/23
846,0,0.6,0,0,5,2021/3/24
846,0,0.6,0,0,6,2021/3/25
846,0,0.6,0,0,7,2021/3/26
846,2,0.65,1,20.11956753,8,2021/3/27
846,0,0.6,0,0,9,2021/3/28
846,0,0.6,0,0,10,2021/3/29
846,2,0.65,2,17.19373905,11,2021/3/30
846,0,0.6,0,0,12,2021/3/31
846,0,0.6,0,0,13,2021/4/1
846,0,0.6,0,0,14,2021/4/2
846,0,0.6,0,0,15,2021/4/3
846,2,0.95,0,0,16,2021/4/4
846,0,0.95,0,0,17,2021/4/5
846,0,0.95,0,0,18,2021/4/6
846,2,0.65,1,17.1497057,19,2021/4/7
846,0,0.95,0,0,20,2021/4/8
846,2,0.85,0,0,21,2021/4/9
846,2,0.8,0,0,22,2021/4/10
846,0,0.95,0,0,23,2021/4/11
846,0,0.95,0,0,24,2021/4/12
846,0,0.95,0,0,25,2021/4/13
846,2,0.7,0,0,26,2021/4/14
846,0,0.95,0,0,27,2021/4/15
846,2,0.6,2,20.64552149,28,2021/4/16
846,2,0.95,0,0,29,2021/4/17
846,2,0.95,0,0,30,2021/4/18
846,0,0.95,0,0,31,2021/4/19
846,0,0.95,0,0,32,2021/4/20
846,0,0.95,0,0,33,2021/4/21
846,0,0.95,0,0,34,2021/4/22
846,0,0.95,0,0,35,2021/4/23
846,0,0.95,0,0,36,2021/4/24
846,0,0.95,0,0,37,2021/4/25
846,0,0.95,0,0,38,2021/4/26
846,2,0.8,0,0,39,2021/4/27
846,0,0.95,0,0,40,2021/4/28
846,0,0.95,0,0,41,2021/4/29
846,0,0.95,0,0,42,2021/4/30
846,0,0.95,0,0,43,2021/5/1
846,0,0.95,0,0,44,2021/5/2
846,0,0.95,0,0,45,2021/5/3
846,0,0.95,0,0,46,2021/5/4
846,0,0.95,0,0,47,2021/5/5
846,0,0.95,0,0,48,2021/5/6
846,0,0.95,0,0,49,2021/5/7
846,2,0.8,0,0,50,2021/5/8
846,0,0.95,0,0,51,2021/5/9
846,0,0.95,0,0,52,2021/5/10
846,0,0.95,0,0,53,2021/5/11
846,0,0.95,0,0,54,2021/5/12
846,2,0.85,1,18.14633,55,2021/5/13
846,0,0.95,0,0,56,2021/5/14
846,2,0.8,1,17.95914347,57,2021/5/15
846,0,0.95,0,0,58,2021/5/16
846,0,0.95,0,0,59,2021/5/17
847,0,0.6,0,0,0,2021/3/19
847,4,0.9,0,0,1,2021/3/20
847,0,0.6,0,0,2,2021/3/21
847,2,0.7,1,27.31477439,3,2021/3/22
847,0,0.6,0,0,4,2021/3/23
847,0,0.6,0,0,5,2021/3/24
847,0,0.6,0,0,6,2021/3/25
847,0,0.6,0,0,7,2021/3/26
847,2,0.65,2,26.45622879,8,2021/3/27
847,0,0.6,0,0,9,2021/3/28
847,0,0.6,0,0,10,2021/3/29
847,2,0.65,2,25.98449395,11,2021/3/30
847,0,0.6,0,0,12,2021/3/31
847,0,0.6,0,0,13,2021/4/1
847,0,0.6,0,0,14,2021/4/2
847,0,0.6,0,0,15,2021/4/3
847,2,0.7,2,26.15599732,16,2021/4/4
847,0,0.95,0,0,17,2021/4/5
847,0,0.95,0,0,18,2021/4/6
847,0,0.95,0,0,19,2021/4/7
847,0,0.95,0,0,20,2021/4/8
847,0,0.95,0,0,21,2021/4/9
847,0,0.95,0,0,22,2021/4/10
847,0,0.95,0,0,23,2021/4/11
847,0,0.95,0,0,24,2021/4/12
847,0,0.95,0,0,25,2021/4/13
847,0,0.95,0,0,26,2021/4/14
847,0,0.95,0,0,27,2021/4/15
847,0,0.95,0,0,28,2021/4/16
847,2,0.7,2,26.05879189,29,2021/4/17
